Streaming output truncated to the last 5000 lines.
[2022/11/04 02:11:33] ppocr INFO: epoch: [14/500], global_step: 33740, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980215, CTCLoss: 0.342610, SARLoss: 0.676604, loss: 1.004207, avg_reader_cost: 0.31429 s, avg_batch_cost: 0.74119 s, avg_samples: 128.0, ips: 172.69458 samples/s, eta: 13 days, 11:59:21
[2022/11/04 07:23:47] ppocr INFO: epoch: [22/500], global_step: 53240, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.981895, CTCLoss: 0.308492, SARLoss: 0.675346, loss: 0.981604, avg_reader_cost: 0.62696 s, avg_batch_cost: 1.06321 s, avg_samples: 128.0, ips: 120.39007 samples/s, eta: 13 days, 6:47:47
[2022/11/04 07:23:55] ppocr INFO: epoch: [22/500], global_step: 53250, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.979484, CTCLoss: 0.318240, SARLoss: 0.687631, loss: 0.994870, avg_reader_cost: 0.43188 s, avg_batch_cost: 0.84902 s, avg_samples: 128.0, ips: 150.76208 samples/s, eta: 13 days, 6:47:15
[2022/11/04 07:24:06] ppocr INFO: epoch: [22/500], global_step: 53260, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.980159, CTCLoss: 0.350609, SARLoss: 0.674756, loss: 1.023937, avg_reader_cost: 0.59070 s, avg_batch_cost: 1.01155 s, avg_samples: 128.0, ips: 126.53847 samples/s, eta: 13 days, 6:47:21
[2022/11/04 07:24:15] ppocr INFO: epoch: [22/500], global_step: 53270, lr: 0.000997, acc: 0.917969, norm_edit_dis: 0.984344, CTCLoss: 0.364448, SARLoss: 0.679319, loss: 1.047693, avg_reader_cost: 0.53601 s, avg_batch_cost: 0.94870 s, avg_samples: 128.0, ips: 134.92172 samples/s, eta: 13 days, 6:47:12
[2022/11/04 07:24:26] ppocr INFO: epoch: [22/500], global_step: 53280, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.982284, CTCLoss: 0.357813, SARLoss: 0.658732, loss: 1.005993, avg_reader_cost: 0.62897 s, avg_batch_cost: 1.05378 s, avg_samples: 128.0, ips: 121.46784 samples/s, eta: 13 days, 6:47:26
[2022/11/04 07:24:35] ppocr INFO: epoch: [22/500], global_step: 53290, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.982842, CTCLoss: 0.306379, SARLoss: 0.667238, loss: 1.013576, avg_reader_cost: 0.49611 s, avg_batch_cost: 0.91433 s, avg_samples: 128.0, ips: 139.99286 samples/s, eta: 13 days, 6:47:09
[2022/11/04 07:24:45] ppocr INFO: epoch: [22/500], global_step: 53300, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.983987, CTCLoss: 0.284704, SARLoss: 0.696564, loss: 1.013576, avg_reader_cost: 0.61049 s, avg_batch_cost: 1.02954 s, avg_samples: 128.0, ips: 124.32765 samples/s, eta: 13 days, 6:47:19
[2022/11/04 07:24:53] ppocr INFO: epoch: [22/500], global_step: 53310, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.983592, CTCLoss: 0.336594, SARLoss: 0.676138, loss: 0.984475, avg_reader_cost: 0.42610 s, avg_batch_cost: 0.84581 s, avg_samples: 128.0, ips: 151.33502 samples/s, eta: 13 days, 6:46:46
[2022/11/04 07:25:03] ppocr INFO: epoch: [22/500], global_step: 53320, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.983609, CTCLoss: 0.336594, SARLoss: 0.680998, loss: 1.022300, avg_reader_cost: 0.57501 s, avg_batch_cost: 0.99645 s, avg_samples: 128.0, ips: 128.45553 samples/s, eta: 13 days, 6:46:48
[2022/11/04 07:25:12] ppocr INFO: epoch: [22/500], global_step: 53330, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.983609, CTCLoss: 0.296010, SARLoss: 0.702493, loss: 1.033036, avg_reader_cost: 0.40828 s, avg_batch_cost: 0.83513 s, avg_samples: 128.0, ips: 153.27039 samples/s, eta: 13 days, 6:46:13
[2022/11/04 07:25:23] ppocr INFO: epoch: [22/500], global_step: 53340, lr: 0.000997, acc: 0.933594, norm_edit_dis: 0.985609, CTCLoss: 0.283924, SARLoss: 0.678001, loss: 0.967409, avg_reader_cost: 0.67600 s, avg_batch_cost: 1.09480 s, avg_samples: 128.0, ips: 116.91680 samples/s, eta: 13 days, 6:46:37
[2022/11/04 07:25:31] ppocr INFO: epoch: [22/500], global_step: 53350, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.984990, CTCLoss: 0.266254, SARLoss: 0.658587, loss: 0.949963, avg_reader_cost: 0.43862 s, avg_batch_cost: 0.86643 s, avg_samples: 128.0, ips: 147.73326 samples/s, eta: 13 days, 6:46:09
[2022/11/04 07:25:41] ppocr INFO: epoch: [22/500], global_step: 53360, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.984673, CTCLoss: 0.299078, SARLoss: 0.666368, loss: 0.967859, avg_reader_cost: 0.54124 s, avg_batch_cost: 0.95659 s, avg_samples: 128.0, ips: 133.80830 samples/s, eta: 13 days, 6:46:02
[2022/11/04 07:25:50] ppocr INFO: epoch: [22/500], global_step: 53370, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.985316, CTCLoss: 0.328638, SARLoss: 0.681281, loss: 0.988595, avg_reader_cost: 0.50604 s, avg_batch_cost: 0.92813 s, avg_samples: 128.0, ips: 137.91209 samples/s, eta: 13 days, 6:45:48
[2022/11/04 07:26:00] ppocr INFO: epoch: [22/500], global_step: 53380, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.984259, CTCLoss: 0.335761, SARLoss: 0.687969, loss: 1.018044, avg_reader_cost: 0.54341 s, avg_batch_cost: 0.96765 s, avg_samples: 128.0, ips: 132.27930 samples/s, eta: 13 days, 6:45:43
[2022/11/04 07:26:09] ppocr INFO: epoch: [22/500], global_step: 53390, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.980875, CTCLoss: 0.327217, SARLoss: 0.691032, loss: 1.014071, avg_reader_cost: 0.47686 s, avg_batch_cost: 0.91468 s, avg_samples: 128.0, ips: 139.93981 samples/s, eta: 13 days, 6:45:26
[2022/11/04 07:26:19] ppocr INFO: epoch: [22/500], global_step: 53400, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.980712, CTCLoss: 0.322604, SARLoss: 0.682019, loss: 0.982917, avg_reader_cost: 0.55558 s, avg_batch_cost: 0.97484 s, avg_samples: 128.0, ips: 131.30306 samples/s, eta: 13 days, 6:45:23
[2022/11/04 07:26:27] ppocr INFO: epoch: [22/500], global_step: 53410, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.985198, CTCLoss: 0.241651, SARLoss: 0.613021, loss: 0.909409, avg_reader_cost: 0.41544 s, avg_batch_cost: 0.83915 s, avg_samples: 128.0, ips: 152.53479 samples/s, eta: 13 days, 6:44:49
[2022/11/04 07:26:38] ppocr INFO: epoch: [22/500], global_step: 53420, lr: 0.000997, acc: 0.945312, norm_edit_dis: 0.988677, CTCLoss: 0.216539, SARLoss: 0.618561, loss: 0.870304, avg_reader_cost: 0.64067 s, avg_batch_cost: 1.05932 s, avg_samples: 128.0, ips: 120.83179 samples/s, eta: 13 days, 6:45:05
[2022/11/04 07:26:46] ppocr INFO: epoch: [22/500], global_step: 53430, lr: 0.000997, acc: 0.945312, norm_edit_dis: 0.988095, CTCLoss: 0.262524, SARLoss: 0.693890, loss: 0.961511, avg_reader_cost: 0.37609 s, avg_batch_cost: 0.79768 s, avg_samples: 128.0, ips: 160.46504 samples/s, eta: 13 days, 6:44:22
[2022/11/04 07:26:56] ppocr INFO: epoch: [22/500], global_step: 53440, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.985917, CTCLoss: 0.301886, SARLoss: 0.692160, loss: 0.987171, avg_reader_cost: 0.62675 s, avg_batch_cost: 1.05262 s, avg_samples: 128.0, ips: 121.60157 samples/s, eta: 13 days, 6:44:36
[2022/11/04 07:27:04] ppocr INFO: epoch: [22/500], global_step: 53450, lr: 0.000997, acc: 0.917969, norm_edit_dis: 0.980213, CTCLoss: 0.354489, SARLoss: 0.662507, loss: 1.008915, avg_reader_cost: 0.33812 s, avg_batch_cost: 0.76439 s, avg_samples: 128.0, ips: 167.45441 samples/s, eta: 13 days, 6:43:46
[2022/11/04 07:27:13] ppocr INFO: epoch: [22/500], global_step: 53460, lr: 0.000997, acc: 0.917969, norm_edit_dis: 0.981414, CTCLoss: 0.366118, SARLoss: 0.702641, loss: 1.033920, avg_reader_cost: 0.53099 s, avg_batch_cost: 0.94200 s, avg_samples: 128.0, ips: 135.88165 samples/s, eta: 13 days, 6:43:35
[2022/11/04 07:27:22] ppocr INFO: epoch: [22/500], global_step: 53470, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.983056, CTCLoss: 0.364651, SARLoss: 0.678614, loss: 1.032680, avg_reader_cost: 0.46051 s, avg_batch_cost: 0.88621 s, avg_samples: 128.0, ips: 144.43515 samples/s, eta: 13 days, 6:43:12
[2022/11/04 07:27:33] ppocr INFO: epoch: [22/500], global_step: 53480, lr: 0.000997, acc: 0.914062, norm_edit_dis: 0.981464, CTCLoss: 0.364651, SARLoss: 0.686647, loss: 1.048237, avg_reader_cost: 0.60490 s, avg_batch_cost: 1.02952 s, avg_samples: 128.0, ips: 124.33008 samples/s, eta: 13 days, 6:43:21
[2022/11/04 07:27:41] ppocr INFO: epoch: [22/500], global_step: 53490, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.981205, CTCLoss: 0.328853, SARLoss: 0.692528, loss: 1.022520, avg_reader_cost: 0.40960 s, avg_batch_cost: 0.83892 s, avg_samples: 128.0, ips: 152.57756 samples/s, eta: 13 days, 6:42:47
[2022/11/04 07:27:53] ppocr INFO: epoch: [22/500], global_step: 53500, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.985229, CTCLoss: 0.345412, SARLoss: 0.695860, loss: 1.043671, avg_reader_cost: 0.78454 s, avg_batch_cost: 1.20792 s, avg_samples: 128.0, ips: 105.96702 samples/s, eta: 13 days, 6:43:37
[2022/11/04 07:28:02] ppocr INFO: epoch: [22/500], global_step: 53510, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.982887, CTCLoss: 0.366865, SARLoss: 0.713887, loss: 1.075026, avg_reader_cost: 0.49377 s, avg_batch_cost: 0.91926 s, avg_samples: 128.0, ips: 139.24215 samples/s, eta: 13 days, 6:43:21
[2022/11/04 07:28:13] ppocr INFO: epoch: [22/500], global_step: 53520, lr: 0.000997, acc: 0.910156, norm_edit_dis: 0.982098, CTCLoss: 0.356518, SARLoss: 0.705059, loss: 1.039118, avg_reader_cost: 0.64128 s, avg_batch_cost: 1.06004 s, avg_samples: 128.0, ips: 120.75060 samples/s, eta: 13 days, 6:43:37
[2022/11/04 07:28:22] ppocr INFO: epoch: [22/500], global_step: 53530, lr: 0.000997, acc: 0.910156, norm_edit_dis: 0.980143, CTCLoss: 0.394490, SARLoss: 0.687684, loss: 1.030071, avg_reader_cost: 0.48359 s, avg_batch_cost: 0.93322 s, avg_samples: 128.0, ips: 137.15930 samples/s, eta: 13 days, 6:43:24
[2022/11/04 07:28:33] ppocr INFO: epoch: [22/500], global_step: 53540, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.980804, CTCLoss: 0.344942, SARLoss: 0.646451, loss: 0.997977, avg_reader_cost: 0.69275 s, avg_batch_cost: 1.11972 s, avg_samples: 128.0, ips: 114.31472 samples/s, eta: 13 days, 6:43:54
[2022/11/04 07:28:41] ppocr INFO: epoch: [22/500], global_step: 53550, lr: 0.000997, acc: 0.921875, norm_edit_dis: 0.981951, CTCLoss: 0.306445, SARLoss: 0.658864, loss: 0.988427, avg_reader_cost: 0.36393 s, avg_batch_cost: 0.77611 s, avg_samples: 128.0, ips: 164.92527 samples/s, eta: 13 days, 6:43:06
[2022/11/04 07:28:51] ppocr INFO: epoch: [22/500], global_step: 53560, lr: 0.000997, acc: 0.914062, norm_edit_dis: 0.983788, CTCLoss: 0.298969, SARLoss: 0.669105, loss: 0.992797, avg_reader_cost: 0.53362 s, avg_batch_cost: 0.95551 s, avg_samples: 128.0, ips: 133.96021 samples/s, eta: 13 days, 6:42:58
[2022/11/04 07:28:59] ppocr INFO: epoch: [22/500], global_step: 53570, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.984181, CTCLoss: 0.292095, SARLoss: 0.698861, loss: 1.005489, avg_reader_cost: 0.39932 s, avg_batch_cost: 0.82776 s, avg_samples: 128.0, ips: 154.63471 samples/s, eta: 13 days, 6:42:22
[2022/11/04 07:29:09] ppocr INFO: epoch: [22/500], global_step: 53580, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.984617, CTCLoss: 0.320431, SARLoss: 0.696325, loss: 1.011384, avg_reader_cost: 0.52802 s, avg_batch_cost: 0.95431 s, avg_samples: 128.0, ips: 134.12858 samples/s, eta: 13 days, 6:42:14
[2022/11/04 07:29:16] ppocr INFO: epoch: [22/500], global_step: 53590, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.984617, CTCLoss: 0.305103, SARLoss: 0.670772, loss: 0.985491, avg_reader_cost: 0.36830 s, avg_batch_cost: 0.78436 s, avg_samples: 128.0, ips: 163.19109 samples/s, eta: 13 days, 6:41:27
[2022/11/04 07:29:27] ppocr INFO: epoch: [22/500], global_step: 53600, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.983918, CTCLoss: 0.281741, SARLoss: 0.699805, loss: 0.989680, avg_reader_cost: 0.64469 s, avg_batch_cost: 1.07072 s, avg_samples: 128.0, ips: 119.54528 samples/s, eta: 13 days, 6:41:46
[2022/11/04 07:29:35] ppocr INFO: epoch: [22/500], global_step: 53610, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.986136, CTCLoss: 0.267303, SARLoss: 0.651653, loss: 0.971391, avg_reader_cost: 0.31822 s, avg_batch_cost: 0.73918 s, avg_samples: 128.0, ips: 173.16466 samples/s, eta: 13 days, 6:40:50
[2022/11/04 07:29:45] ppocr INFO: epoch: [22/500], global_step: 53620, lr: 0.000997, acc: 0.941406, norm_edit_dis: 0.988211, CTCLoss: 0.233183, SARLoss: 0.660360, loss: 0.932977, avg_reader_cost: 0.64554 s, avg_batch_cost: 1.06537 s, avg_samples: 128.0, ips: 120.14582 samples/s, eta: 13 days, 6:41:07
[2022/11/04 07:29:54] ppocr INFO: epoch: [22/500], global_step: 53630, lr: 0.000997, acc: 0.933594, norm_edit_dis: 0.985406, CTCLoss: 0.278146, SARLoss: 0.680924, loss: 0.974000, avg_reader_cost: 0.42191 s, avg_batch_cost: 0.84368 s, avg_samples: 128.0, ips: 151.71650 samples/s, eta: 13 days, 6:40:34
[2022/11/04 07:30:04] ppocr INFO: epoch: [22/500], global_step: 53640, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.983361, CTCLoss: 0.296648, SARLoss: 0.688789, loss: 0.995666, avg_reader_cost: 0.58344 s, avg_batch_cost: 1.00720 s, avg_samples: 128.0, ips: 127.08446 samples/s, eta: 13 days, 6:40:38
[2022/11/04 07:30:12] ppocr INFO: epoch: [22/500], global_step: 53650, lr: 0.000997, acc: 0.937500, norm_edit_dis: 0.983941, CTCLoss: 0.285885, SARLoss: 0.683381, loss: 0.995666, avg_reader_cost: 0.40150 s, avg_batch_cost: 0.81703 s, avg_samples: 128.0, ips: 156.66483 samples/s, eta: 13 days, 6:39:59
[2022/11/04 07:30:22] ppocr INFO: epoch: [22/500], global_step: 53660, lr: 0.000997, acc: 0.941406, norm_edit_dis: 0.986429, CTCLoss: 0.282381, SARLoss: 0.658662, loss: 0.917267, avg_reader_cost: 0.62558 s, avg_batch_cost: 1.05001 s, avg_samples: 128.0, ips: 121.90353 samples/s, eta: 13 days, 6:40:13
[2022/11/04 07:30:31] ppocr INFO: epoch: [22/500], global_step: 53670, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.983972, CTCLoss: 0.300173, SARLoss: 0.663527, loss: 0.963622, avg_reader_cost: 0.40012 s, avg_batch_cost: 0.82360 s, avg_samples: 128.0, ips: 155.41471 samples/s, eta: 13 days, 6:39:36
[2022/11/04 07:30:40] ppocr INFO: epoch: [22/500], global_step: 53680, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.981709, CTCLoss: 0.310746, SARLoss: 0.663527, loss: 0.986202, avg_reader_cost: 0.57013 s, avg_batch_cost: 0.98645 s, avg_samples: 128.0, ips: 129.75888 samples/s, eta: 13 days, 6:39:35
[2022/11/04 07:30:50] ppocr INFO: epoch: [22/500], global_step: 53690, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.982182, CTCLoss: 0.285373, SARLoss: 0.660412, loss: 0.961973, avg_reader_cost: 0.50325 s, avg_batch_cost: 0.92859 s, avg_samples: 128.0, ips: 137.84384 samples/s, eta: 13 days, 6:39:21
[2022/11/04 07:31:00] ppocr INFO: epoch: [22/500], global_step: 53700, lr: 0.000997, acc: 0.925781, norm_edit_dis: 0.982182, CTCLoss: 0.289359, SARLoss: 0.680007, loss: 0.974820, avg_reader_cost: 0.59668 s, avg_batch_cost: 1.02025 s, avg_samples: 128.0, ips: 125.45989 samples/s, eta: 13 days, 6:39:29
[2022/11/04 07:31:09] ppocr INFO: epoch: [22/500], global_step: 53710, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.984167, CTCLoss: 0.291486, SARLoss: 0.678709, loss: 0.973402, avg_reader_cost: 0.46200 s, avg_batch_cost: 0.90210 s, avg_samples: 128.0, ips: 141.89098 samples/s, eta: 13 days, 6:39:09
[2022/11/04 07:31:19] ppocr INFO: epoch: [22/500], global_step: 53720, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.982533, CTCLoss: 0.293759, SARLoss: 0.677225, loss: 0.983686, avg_reader_cost: 0.54176 s, avg_batch_cost: 0.97119 s, avg_samples: 128.0, ips: 131.79687 samples/s, eta: 13 days, 6:39:05
[2022/11/04 07:31:26] ppocr INFO: epoch: [22/500], global_step: 53730, lr: 0.000997, acc: 0.933594, norm_edit_dis: 0.984129, CTCLoss: 0.268318, SARLoss: 0.677736, loss: 0.936898, avg_reader_cost: 0.34195 s, avg_batch_cost: 0.76700 s, avg_samples: 128.0, ips: 166.88294 samples/s, eta: 13 days, 6:38:15
[2022/11/04 07:31:35] ppocr INFO: epoch: [22/500], global_step: 53740, lr: 0.000997, acc: 0.929687, norm_edit_dis: 0.985203, CTCLoss: 0.282782, SARLoss: 0.698159, loss: 0.994376, avg_reader_cost: 0.46969 s, avg_batch_cost: 0.90039 s, avg_samples: 128.0, ips: 142.16030 samples/s, eta: 13 days, 6:37:55
[2022/11/04 07:31:44] ppocr INFO: epoch: [22/500], global_step: 53750, lr: 0.000997, acc: 0.878906, norm_edit_dis: 0.970996, CTCLoss: 0.597064, SARLoss: 0.809595, loss: 1.494433, avg_reader_cost: 0.42474 s, avg_batch_cost: 0.84556 s, avg_samples: 128.0, ips: 151.37925 samples/s, eta: 13 days, 6:37:22
[2022/11/04 07:31:54] ppocr INFO: epoch: [22/500], global_step: 53760, lr: 0.000997, acc: 0.785156, norm_edit_dis: 0.944066, CTCLoss: 0.961463, SARLoss: 0.837303, loss: 1.772763, avg_reader_cost: 0.55016 s, avg_batch_cost: 0.97297 s, avg_samples: 128.0, ips: 131.55622 samples/s, eta: 13 days, 6:37:19
[2022/11/04 07:32:02] ppocr INFO: epoch: [22/500], global_step: 53770, lr: 0.000997, acc: 0.816406, norm_edit_dis: 0.953957, CTCLoss: 0.793708, SARLoss: 0.805135, loss: 1.650302, avg_reader_cost: 0.45888 s, avg_batch_cost: 0.88387 s, avg_samples: 128.0, ips: 144.81718 samples/s, eta: 13 days, 6:36:55
[2022/11/04 07:32:14] ppocr INFO: epoch: [22/500], global_step: 53780, lr: 0.000997, acc: 0.839844, norm_edit_dis: 0.960383, CTCLoss: 0.673040, SARLoss: 0.781072, loss: 1.467074, avg_reader_cost: 0.72415 s, avg_batch_cost: 1.14635 s, avg_samples: 128.0, ips: 111.65911 samples/s, eta: 13 days, 6:37:31
[2022/11/04 07:32:23] ppocr INFO: epoch: [22/500], global_step: 53790, lr: 0.000997, acc: 0.867187, norm_edit_dis: 0.965484, CTCLoss: 0.558008, SARLoss: 0.760973, loss: 1.301248, avg_reader_cost: 0.45384 s, avg_batch_cost: 0.86415 s, avg_samples: 128.0, ips: 148.12316 samples/s, eta: 13 days, 6:37:02
[2022/11/04 07:32:34] ppocr INFO: epoch: [22/500], global_step: 53800, lr: 0.000997, acc: 0.878906, norm_edit_dis: 0.971348, CTCLoss: 0.468326, SARLoss: 0.758698, loss: 1.228273, avg_reader_cost: 0.67908 s, avg_batch_cost: 1.09628 s, avg_samples: 128.0, ips: 116.75819 samples/s, eta: 13 days, 6:37:27
[2022/11/04 07:32:42] ppocr INFO: epoch: [22/500], global_step: 53810, lr: 0.000997, acc: 0.867187, norm_edit_dis: 0.972232, CTCLoss: 0.504362, SARLoss: 0.783997, loss: 1.309416, avg_reader_cost: 0.40599 s, avg_batch_cost: 0.81974 s, avg_samples: 128.0, ips: 156.14760 samples/s, eta: 13 days, 6:36:49
[2022/11/04 07:32:52] ppocr INFO: epoch: [22/500], global_step: 53820, lr: 0.000997, acc: 0.804687, norm_edit_dis: 0.946556, CTCLoss: 0.948297, SARLoss: 0.840771, loss: 1.818077, avg_reader_cost: 0.63232 s, avg_batch_cost: 1.05567 s, avg_samples: 128.0, ips: 121.25026 samples/s, eta: 13 days, 6:37:03
[2022/11/04 07:33:00] ppocr INFO: epoch: [22/500], global_step: 53830, lr: 0.000997, acc: 0.804687, norm_edit_dis: 0.948244, CTCLoss: 0.932288, SARLoss: 0.858152, loss: 1.814650, avg_reader_cost: 0.36932 s, avg_batch_cost: 0.79536 s, avg_samples: 128.0, ips: 160.93339 samples/s, eta: 13 days, 6:36:20
[2022/11/04 07:33:11] ppocr INFO: epoch: [22/500], global_step: 53840, lr: 0.000997, acc: 0.832031, norm_edit_dis: 0.953920, CTCLoss: 0.857298, SARLoss: 0.849106, loss: 1.699274, avg_reader_cost: 0.61164 s, avg_batch_cost: 1.04810 s, avg_samples: 128.0, ips: 122.12564 samples/s, eta: 13 days, 6:36:33
[2022/11/04 07:33:20] ppocr INFO: epoch: [22/500], global_step: 53850, lr: 0.000997, acc: 0.828125, norm_edit_dis: 0.954227, CTCLoss: 0.780413, SARLoss: 0.842339, loss: 1.589299, avg_reader_cost: 0.53924 s, avg_batch_cost: 0.95738 s, avg_samples: 128.0, ips: 133.69793 samples/s, eta: 13 days, 6:36:26
[2022/11/04 07:33:32] ppocr INFO: epoch: [22/500], global_step: 53860, lr: 0.000997, acc: 0.804687, norm_edit_dis: 0.955607, CTCLoss: 0.784156, SARLoss: 0.833082, loss: 1.593830, avg_reader_cost: 0.70139 s, avg_batch_cost: 1.12871 s, avg_samples: 128.0, ips: 113.40416 samples/s, eta: 13 days, 6:36:57
[2022/11/04 07:33:39] ppocr INFO: epoch: [22/500], global_step: 53870, lr: 0.000997, acc: 0.804687, norm_edit_dis: 0.950713, CTCLoss: 0.910960, SARLoss: 0.862608, loss: 1.768766, avg_reader_cost: 0.36743 s, avg_batch_cost: 0.78514 s, avg_samples: 128.0, ips: 163.02829 samples/s, eta: 13 days, 6:36:12
[2022/11/04 07:33:49] ppocr INFO: epoch: [22/500], global_step: 53880, lr: 0.000997, acc: 0.796875, norm_edit_dis: 0.948411, CTCLoss: 0.895317, SARLoss: 0.857953, loss: 1.760545, avg_reader_cost: 0.54537 s, avg_batch_cost: 0.96210 s, avg_samples: 128.0, ips: 133.04195 samples/s, eta: 13 days, 6:36:05
[2022/11/04 07:33:58] ppocr INFO: epoch: [22/500], global_step: 53890, lr: 0.000997, acc: 0.808594, norm_edit_dis: 0.958465, CTCLoss: 0.773484, SARLoss: 0.831804, loss: 1.555256, avg_reader_cost: 0.46061 s, avg_batch_cost: 0.87920 s, avg_samples: 128.0, ips: 145.58631 samples/s, eta: 13 days, 6:35:41
[2022/11/04 07:34:08] ppocr INFO: epoch: [22/500], global_step: 53900, lr: 0.000997, acc: 0.843750, norm_edit_dis: 0.963134, CTCLoss: 0.660402, SARLoss: 0.781550, loss: 1.503231, avg_reader_cost: 0.60952 s, avg_batch_cost: 1.04953 s, avg_samples: 128.0, ips: 121.95882 samples/s, eta: 13 days, 6:35:54
[2022/11/04 07:34:17] ppocr INFO: epoch: [22/500], global_step: 53910, lr: 0.000997, acc: 0.859375, norm_edit_dis: 0.968156, CTCLoss: 0.623956, SARLoss: 0.761502, loss: 1.432710, avg_reader_cost: 0.40711 s, avg_batch_cost: 0.82951 s, avg_samples: 128.0, ips: 154.30867 samples/s, eta: 13 days, 6:35:18
[2022/11/04 07:34:27] ppocr INFO: epoch: [22/500], global_step: 53920, lr: 0.000997, acc: 0.859375, norm_edit_dis: 0.965930, CTCLoss: 0.636372, SARLoss: 0.742053, loss: 1.366554, avg_reader_cost: 0.59330 s, avg_batch_cost: 1.01601 s, avg_samples: 128.0, ips: 125.98253 samples/s, eta: 13 days, 6:35:24
[2022/11/04 07:34:36] ppocr INFO: epoch: [22/500], global_step: 53930, lr: 0.000997, acc: 0.851562, norm_edit_dis: 0.965916, CTCLoss: 0.615030, SARLoss: 0.745452, loss: 1.305219, avg_reader_cost: 0.49456 s, avg_batch_cost: 0.90766 s, avg_samples: 128.0, ips: 141.02202 samples/s, eta: 13 days, 6:35:06
[2022/11/04 07:34:47] ppocr INFO: epoch: [22/500], global_step: 53940, lr: 0.000997, acc: 0.875000, norm_edit_dis: 0.966347, CTCLoss: 0.526132, SARLoss: 0.763597, loss: 1.276104, avg_reader_cost: 0.64539 s, avg_batch_cost: 1.07735 s, avg_samples: 128.0, ips: 118.80988 samples/s, eta: 13 days, 6:35:26
[2022/11/04 07:34:55] ppocr INFO: epoch: [22/500], global_step: 53950, lr: 0.000997, acc: 0.890625, norm_edit_dis: 0.974749, CTCLoss: 0.466948, SARLoss: 0.748354, loss: 1.169155, avg_reader_cost: 0.39510 s, avg_batch_cost: 0.80954 s, avg_samples: 128.0, ips: 158.11423 samples/s, eta: 13 days, 6:34:46
[2022/11/04 07:35:06] ppocr INFO: epoch: [22/500], global_step: 53960, lr: 0.000997, acc: 0.898437, norm_edit_dis: 0.975423, CTCLoss: 0.401391, SARLoss: 0.709784, loss: 1.089213, avg_reader_cost: 0.65269 s, avg_batch_cost: 1.07308 s, avg_samples: 128.0, ips: 119.28294 samples/s, eta: 13 days, 6:35:04
